tiempo;Promedio_ES;Promedio_Lecturas;Promedio_Grabaciones;Promedio_K_ES;Promedio_uti;Util_alta;Uni_util_alta;Tiempo_Service_Alto;Unit_Service_alta;Espacio_Disco_Utilizado
14:45;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
14:50;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
14:55;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
15:00;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
15:05;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
15:10;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
15:15;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
15:20;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
15:25;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
15:30;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
15:35;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
15:40;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
15:45;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
15:50;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
15:55;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
16:00;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
16:05;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
16:10;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
16:15;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
16:20;2;0;2;7.2;0;0;7;0.0004;1;824.515
16:25;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
16:30;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
16:35;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
16:40;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
16:45;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
16:50;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
16:55;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
17:00;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
17:05;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
17:10;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
17:15;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
17:20;2.2;0.2;1.9;10.1;0;0;7;0.0009;7;824.532
17:25;40.1;3.8;36.3;6.3;0.1;0.3;5;0.0005;1;823.879
17:30;71.1;9.9;61.2;5.2;0.4;0.4;7;0.0008;2;823.949
17:35;24.8;0.3;24.4;4.8;0;0;7;0.0002;1;823.945
17:40;17.2;1.2;15.9;6.2;0;0.1;5;0.0006;1;823.949
17:45;19.2;0.5;18.7;5.3;0;0;7;0.0005;1;823.896
17:50;511.4;509.8;1.5;6.2;14.7;29.9;7;0.003;7;823.967
17:55;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
18:00;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
18:05;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
18:10;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
18:15;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
18:20;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
18:25;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
18:30;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
18:35;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
18:40;7;1;5.9;6;0;0;7;0.0005;4;824.186
18:45;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
18:50;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
18:55;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
19:00;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
19:05;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
19:10;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
19:15;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
19:20;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
19:25;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
19:30;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
19:35;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
19:40;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
19:45;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
19:50;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
19:55;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
20:00;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
20:05;16;0;15.9;5.2;0;0;7;0;7;824.15
20:10;1;0;0.9;11;0;0;7;0.0014;6;824.152
20:15;11.1;0;11.1;4.8;0;0;7;0;7;824.152
20:20;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
20:25;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
20:30;8.9;0;8.8;5.1;0;0;7;0;7;824.148
20:35;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
20:40;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
20:45;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
20:50;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
20:55;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
21:00;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
21:05;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
21:10;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
21:15;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
21:20;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
21:25;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
21:30;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
21:35;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
21:40;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
21:45;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
21:50;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
21:55;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
22:00;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
22:05;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
22:10;7;0;6.9;6;0;0;7;0.0002;4;824.227
22:15;8.9;0;8.9;4.9;0;0;7;0.0001;4;824.228
22:20;5.6;0.1;5.5;5.7;0;0;7;0.0003;4;824.229
22:25;8.9;0.1;8.8;5.3;0;0;7;0.0003;3;824.239
22:30;1.9;0.1;1.8;8.7;0;0;7;0.0008;7;824.243
22:35;5.1;0.1;5;6;0;0;7;0.0007;3;824.244
22:40;5;0.2;4.7;6.4;0;0;7;0.0002;2;824.245
22:45;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
22:50;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
22:55;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
23:00;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
23:05;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
23:10;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
23:15;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
23:20;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
23:25;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
23:30;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
23:35;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
23:40;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
 02:15:11;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
23:45;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
23:50;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
23:55;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
00:00;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
00:05;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
00:10;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
00:15;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
00:20;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
00:25;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
00:30;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
00:35;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
00:40;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
00:45;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
00:50;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
00:55;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
01:00;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
01:05;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
01:10;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
01:15;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
01:20;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
01:25;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
01:30;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
01:35;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
01:40;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
01:45;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
01:50;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
01:55;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
02:00;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
02:05;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
02:10;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
02:15;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
02:20;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
02:25;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
02:30;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
02:35;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
02:40;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
02:45;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
02:50;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
02:55;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
03:00;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
03:05;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
03:10;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
03:15;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
03:20;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
03:25;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
03:30;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
03:35;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
03:40;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
03:45;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
03:50;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
03:55;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
04:00;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
04:05;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
04:10;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
04:15;1;0;0.9;12;0;0;7;0.0008;3;824.397
04:20;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
04:25;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
04:30;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
04:35;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
04:40;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
04:45;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
04:50;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
04:55;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
05:00;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
05:05;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
05:10;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
05:15;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
05:20;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
05:25;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
05:30;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
05:35;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
05:40;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
05:45;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
05:50;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
05:55;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
06:00;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
06:05;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
06:10;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
06:15;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
06:20;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
06:25;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
06:30;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
06:35;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
06:40;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
06:45;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
06:50;2.6;0.6;2;9;0;0;7;0.001;3;824.573
06:55;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
07:00;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
07:05;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
07:10;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
07:15;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
07:20;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
07:25;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
07:30;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
07:35;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
07:40;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
07:45;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
07:50;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
07:55;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
08:00;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
08:05;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
08:10;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
08:15;2;0;2;7.2;0;0;7;0.0004;1;824.515
08:20;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
08:25;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
08:30;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
08:35;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
08:40;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
08:45;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
08:50;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
08:55;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
09:00;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
09:05;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
09:10;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
09:15;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
09:20;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
09:25;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
09:30;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
09:35;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
09:40;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
09:45;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
09:50;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
09:55;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
10:00;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
10:05;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
10:10;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
10:15;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
10:20;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
10:25;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
10:30;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
10:35;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
10:40;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
10:45;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
10:50;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
10:55;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
11:00;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
11:05;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
11:10;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
11:15;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
11:20;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
11:25;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
11:30;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
11:35;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
11:40;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
11:45;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
11:50;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
11:55;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
12:00;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
12:05;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
12:10;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
12:15;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
12:20;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
12:25;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
12:30;643;516.5;126.5;6.6;17.4;35.3;7;0.0037;7;823.903
12:35;14.7;3.4;11.2;7.3;0.2;0.3;7;0.0019;3;823.857
12:40;39.3;0.3;38.9;5.1;0;0;7;0.0001;1;823.858
12:45;24.4;0.2;24.1;4.8;0;0;7;0.0001;2;823.859
12:50;34.1;0.1;34;4.4;0;0;7;0;7;823.862
12:55;19.5;3.2;16.2;5.8;0.1;0.1;7;0.0009;1;823.929
13:00;41.6;2.6;39;5.6;0.1;0.2;7;0.0005;1;823.924
13:05;9.3;0.3;8.9;6.1;0;0;7;0.0004;2;823.927
13:10;8.6;0.1;8.5;6.4;0;0;7;0.0001;6;823.873
13:15;19.2;0.6;18.6;4.9;0;0;7;0.0005;1;823.875
13:20;3;0.3;2.7;9.1;0;0;7;0.0009;1;823.874
13:25;31.7;0.1;31.6;4.4;0;0;7;0;7;823.875
13:30;17.8;0.2;17.5;4.7;0;0;7;0.0002;1;823.88
13:35;16;0.1;15.8;4.9;0;0;7;0.0001;2;823.881
13:40;14.3;0.4;13.9;5.4;0;0;7;0.0003;6;823.885
13:45;708.1;705.8;2.2;6.7;23.1;34.8;7;0.0034;7;823.89
13:50;434;426;8;7.5;12.7;19.9;7;0.0025;7;824.026
13:55;22.2;9.1;13.1;12;0.3;0.6;7;0.0017;7;824.091
14:00;4.6;0.3;4.3;13;0;0;7;0.0004;7;824.091
14:05;30.4;1.3;29;5.9;0;0;7;0.0001;7;824.088
14:10;6.7;0.6;6;6.6;0;0;7;0.0007;1;824.032
14:15;16.5;1.1;15.4;7.6;0;0;7;0.0004;6;824.036
14:20;3;0.3;2.6;8.7;0;0;7;0.0007;7;824.039
14:25;1.1;0.1;1;11.3;0;0;7;0.0009;2;824.04
14:30;13.1;0;13.1;5.4;0;0;7;0.0001;3;824.041
14:35;2.1;0.2;1.9;10.2;0;0;7;0.0006;6;824.045
14:40;27.4;0.2;27.2;4.7;0;0;7;0.0001;4;824.046
14:45;17.6;0;17.5;5;0;0;7;0;7;824.049
14:50;14.9;0.6;14.3;5.2;0;0;7;0.0002;7;824.051
14:55;21.4;1.4;20;5.3;0;0;7;0.0004;1;824.119
15:00;2.8;0.5;2.2;11.4;0;0;7;0.0016;1;824.122
15:05;9.3;0;9.2;5.1;0;0;7;0.0001;4;824.116
15:10;3;0.1;2.8;8.9;0;0;7;0.0003;7;824.06
15:15;12.2;0;12.1;5;0;0;7;0;7;824.063
15:20;8;0;7.9;6.2;0;0;7;0.0001;6;824.064
15:25;6.6;0.1;6.5;5.8;0;0;7;0.0002;7;824.067
15:30;23.5;0.1;23.4;4.6;0;0;7;0;7;824.069
15:35;4.7;3.5;1.2;18.6;0.1;0.2;7;0.0037;7;824.073
15:40;14.1;0.7;13.4;5.9;0;0;7;0.0006;1;824.077
15:45;11.5;0.1;11.4;5.1;0;0;7;0.0001;4;824.079
15:50;5.4;0.5;4.9;6.5;0;0;7;0.0006;1;824.069
15:55;7.6;1.5;6;7.5;0;0;7;0.0008;1;824.135
16:00;9.6;0.1;9.5;5.1;0;0;7;0.0001;7;824.147
16:05;1.4;0.1;1.3;10.6;0;0;7;0.0014;6;824.141
16:10;7.1;0.1;7;5.4;0;0;7;0.0003;1;824.141
16:15;12.3;0.4;11.8;6.1;0;0;7;0.0003;1;824.085
16:20;4.1;0.3;3.8;6.6;0;0;7;0.0005;1;824.085
16:25;11.8;1.4;10.3;8.5;0;0;7;0.0004;6;824.087
16:30;1.7;0;1.7;16.2;0;0;7;0.0003;7;824.088
16:35;1.7;0.5;1.1;10;0;0;7;0.0017;1;824.091
16:40;15.6;0.1;15.4;4.8;0;0;7;0.0001;4;824.093
16:45;2.3;0.5;1.7;9.8;0;0;7;0.0013;1;824.094
16:50;4.3;0.1;4.1;5.9;0;0;7;0.0004;1;824.097
16:55;9.4;1.3;8;6.6;0;0;7;0.0006;4;824.162
17:00;1.5;0.1;1.3;10;0;0;7;0.0008;6;824.164
17:05;8.7;0.1;8.6;5.3;0;0;7;0.0001;5;824.159
17:10;1.4;0.1;1.2;11.4;0;0;7;0.0014;5;824.164
17:15;15.2;1.4;13.8;8.2;0;0.1;5;0.0005;5;824.081
17:20;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
17:25;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
17:30;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
17:35;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
17:40;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
17:45;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
17:50;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
17:55;7;1;5.9;6;0;0;7;0.0005;4;824.186
18:00;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
18:05;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
18:10;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
18:15;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
18:20;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
18:25;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
18:30;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
18:35;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
18:40;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
18:45;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
18:50;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
18:55;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
19:00;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
19:05;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
19:10;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
19:15;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
19:20;16;0;15.9;5.2;0;0;7;0;7;824.15
19:25;1;0;0.9;11;0;0;7;0.0014;6;824.152
19:30;11.1;0;11.1;4.8;0;0;7;0;7;824.152
19:35;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
19:40;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
19:45;8.9;0;8.8;5.1;0;0;7;0;7;824.148
19:50;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
19:55;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
20:00;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
20:05;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
20:10;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
20:15;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
20:20;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
20:25;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
20:30;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
20:35;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
20:40;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
20:45;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
20:50;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
20:55;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
21:00;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
21:05;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
21:10;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
21:15;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
 02:15:12;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
21:20;7;0;6.9;6;0;0;7;0.0002;4;824.227
21:25;8.9;0;8.9;4.9;0;0;7;0.0001;4;824.228
21:30;5.6;0.1;5.5;5.7;0;0;7;0.0003;4;824.229
21:35;8.9;0.1;8.8;5.3;0;0;7;0.0003;3;824.239
21:40;1.9;0.1;1.8;8.7;0;0;7;0.0008;7;824.243
21:45;5.1;0.1;5;6;0;0;7;0.0007;3;824.244
21:50;5;0.2;4.7;6.4;0;0;7;0.0002;2;824.245
21:55;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
22:00;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
22:05;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
22:10;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
22:15;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
22:20;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
22:25;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
